,company,description,title
619,Hyundai Capital America,"<span class=""summary"" id=""job_summary"">The Manager, CoE Analytics II is responsible for the development, planning and execution of Consumer, Commercial, and Sales Operations quantitative analyses allowing our internal clients to answer questions for deviation from goals, and contribute with the development of a strong data infrastructure. This position will proactively engage business leaders of supported departments to execute on impactful strategic initiatives by delivering decision enabling insights.
<br>
This position will direct an analytics team responsible for reviewing and analyzing operations performance metrics and providing recommendations to achieve Department Objectives.
<br>
<br>
Duties and Responsibilities
<br>
<br>
1. Develops and supports complex analytical processes and procedures to identify opportunities in the supported departments. This would involve problem frame-works, development of hypotheses, test and analysis, solution development, scope operational feasibility, lead implementation efforts and develop a monitoring plan.
<br>
2. Proactively analyze key performance indicators. Drive step-change improvements in credit and sales operations by creating models, and testing hypotheses using rigorous monitoring and analysis. Present data driven insights and recommendations to senior management for improving business operations.
<br>
3. Provide input into the vision and direction of the department to senior leaders that will support the directives set by the company objectives. This should include the ability to interact with Executive Management as well as leadership of all departments to facilitate the accomplishment of company goals
<br>
4. Develops team members by providing feedback on strength and growth areas, providing an environment that supports learning and development, and regularly discussing progress towards goals with direct reports. Direct work flow and priorities within scope.
<br>
5. Perform all other duties as assigned.
<br>
<br>
Knowledge and Skills
<br>
<br>
• Solid programming, data mining, quantitative, statistical, modeling, and analytical skills
<br>
• Excellent written and oral communication skills, coupled with strategic influencing skills and the ability to drive agreement through intellect, interpersonal and negotiation skills
<br>
• Result oriented with intense focus on achieving both short and long term goals.
<br>
• Proven track record of problem solving based on analytics and conceptual thinking with an ability to execute in a fluid and fast paced environment
<br>
• Possess excellent leadership skills that can leverage capabilities of internal and external business partners across the enterprise. Should foster innovation, drive critical decisions, hold business partners accountable, and be able to consistently deliver results
<br>
<br>
Education and Experience
<br>
<br>
• Bachelor’s Degree in any quantitative field (business, math, economics, finance, statistics, science, engineering), Masters Preferred
<br>
• 7+ years proven experience in Statistical model building and Business Analysis; Superior industry/product knowledge
<br>
• 3+ years of captive finance experience preferred
<br>
• Proficiency in analytical methods, data mining and model development;
<br>
• Strong programming skills including knowledge of statistical programs (i.e. SAS, SAP) and/or advanced SQL</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></span>","Manager, CoE Analytics II"
620,Teradata,"<span class=""summary"" id=""job_summary"">T
<br>
</br></span>",Think Big Senior Data Scientist
621,Hulu,"<span class=""summary"" id=""job_summary"">Hulu is a premium streaming TV destination that seeks to captivate and connect viewers with the stories they love. We create amazing experiences that celebrate the best of entertainment and technology. We’re looking for great people who are passionate about redefining TV through innovation, unconventional thinking, and embracing fun. It’s a mission that takes some serious smarts, intense curiosity, and determination to be the best. Come be part of the team that’s powering play. <br>
<br>
<b>SUMMARY
</b>Hulu’s Content Planning &amp; Analysis team is seeking an experienced Analyst who will be an exceptional addition to our Finance department. As an Analyst at Hulu, your primary responsibilities will include modeling cost and performance of prospective content deals, regularly tracking and forecasting long term content spend, evaluating content performance, digging deep in data to analyze trends in content using predictive analytics, preparing reports for management, and other projects. Due to the “undefined” nature of the work, the successful candidate will have the aptitude to tackle multiple projects, problem-solve, and efficiently execute deliverables. <br>
<br>
<b>WHAT YOU’LL DO
</b><ul><li>Prepare complex models to project content performance to support content acquisition and original development decision making
</li><li>Support the day-to-day management of Hulu’s long-term content budget
</li><li>Prepare deal memos to build internal support for potential transactions
</li><li>Assist with the creation of presentations to support board meetings and other strategic initiatives
</li><li>Participate in various ad-hoc content projects </li></ul><b>WHAT TO BRING
</b><ul><li>2-3 years of experience in a highly quantitative / analytical role
</li><li>Complex modeling experience and analytical abilities with exceptional Excel skills required
</li><li>Strong work ethic, high sense of urgency, and ability to work extended hours
</li><li>Detail oriented and exceptional organizational skills
</li><li>Excellent verbal and written communication skills with the ability to interact at all levels of the organization
</li><li>Bachelor's degree majoring in Finance, Economics, Mathematics, Engineering, or Business with strong academic performance </li></ul><b>NICE-TO-HAVES
</b><ul><li>Prior experience in content, digital media, and/or buy-side negotiations
</li><li>Prior experience querying data in SQL
</li><li>Advanced coursework in Statistics</li></ul></br></br></br></br></span>","Analyst, Content Planning & Analysis"
622,Konica Minolta US,"<span class=""summary"" id=""job_summary"">Description
<b>All Covered, IT Services Division of Konica Minolta Business Solutions (KMBS) </b>, is the leading national IT services company serving SMB to enterprise markets. Offering a wide variety of career opportunities, All Covered is an excellent choice for motivated IT professionals interested in a stimulating and progressive work environment. With over 1,000 employees across the U.S. and Canada, All Covered has a highly skilled team of professionals focusing on superior quality service delivery to our customers. We offer hands-on technical training on the most relevant technologies in the industry and career path advancement in all levels of the company.
<br>
<br>
<b>Please join us in our exciting growth and pursue a rewarding career with All Covered!
</b><br>
<br>
<b>POSITION OBJECTIVE:
</b><br>
The purpose of the position is to provide business and financial analysis and support to All Covered, IT services division of Konica Minolta. Responsibilities include but are not limited to business and financial reporting, analytics and administration of reporting tools and data sources.
<br>
The Business Analyst position reports to the VP, Financial Planning &amp; Analysis in Foster City, CA and works among a team of experienced business and financial analysts.
<br>
<br>
<b>PRIMARY DUTIES AND RESPONSIBILITIES:
</b><br>
<li>Collect and process large data sets from multiple sources to create business metric reporting under leadership direction.
<br>
<br>
<li>Report and investigate business drivers impacting financial results by measuring trends against industry standard and historical performance.
<br>
<br>
<li>Manage and maintain various real-time, daily, weekly and monthly reporting to assist leadership in making informed and timely decisions.
<br>
<br>
<li>Support the IT services business in decision-driven data reporting by providing ROI analysis and tracking monthly actuals against target.
<br>
<br>
<li>Provide month-end reporting support to the finance team to meet deadlines, including reporting through excel models and BI tools.
<br>
<br>
<li>Examine and reengineer processes and reports based on feedback from business leadership to improve analysis and reporting.
<br>
<br>
<li>Participate in key projects and take on ad hoc projects as needed.
<br>
<br>
Requirements
<b>QUALIFICATIONS
</b><br>
<li>Bachelorâs Degree in finance, statistics, mathematics, big data and other quantitative fields.
<br>
<li>Minimum 1-3 years of related work experience
<br>
<li>Strong analytical, communication, and organizational skills
<br>
<li>Self-starter with ability to investigate and solve problems independently and meet deadlines
<br>
<li>Ability to collaborate with others and use judgment to produce results and conclusions
<br>
<li>Ability to manage multiple priorities and adhere to deadlines while maintaining accuracy
<br>
<li>Superior work ethic and energy level
<br>
<li>Possess technical aptitude and/or desire and ability to learn.
<br>
<li>Proficiency in MS Excel and excellent understanding of the What-ifs and Lookup logics preferred
<br>
<li>BI Tools (such as Domo and Power BI) and SAP, CRM and Business Objects experience a plus
<br>
<br>
<b>Konica Minolta offers:
</b><br>
<li>Competitive compensation program
<br>
<li>Outstanding benefits package (including medical, dental, life insurance)
<br>
<li>401(k) plan with matching company contribution
<br>
<li>Excellent holiday/vacation plans.
<br>
<li>Tuition reimbursement.
<br>
<li>Employee Referral Bonus Program.
<br>
<li>Ongoing training opportunities.
<br>
<li>Visible, exciting work supporting the sales of cutting edge technology and workflow solutions.
<br>
<br>
<b>KMBS is an equal opportunity and affirmative action employer. We consider all qualified applicants for employment without regard to race, color, religion, creed, national origin, sex, pregnancy, age, sexual orientation, transgender status, gender identity, disability, alienage or citizenship status, marital status or partnership status, genetic information, veteran status or any other characteristic protected under applicable law.
</b><br>
<br>
<b>Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.</b></br></br></br></br></li></br></li></br></li></br></li></br></li></br></li></br></li></br></li></br></br></br></li></br></li></br></li></br></li></br></li></br></li></br></li></br></li></br></li></br></li></br></br></br></li></br></br></li></br></br></li></br></br></li></br></br></li></br></br></li></br></br></li></br></br></br></br></br></br></br></br></br></span>",Business Analyst
623,"Illumina, Inc.","<span class=""summary"" id=""job_summary"">Searching for a highly motivated individual to join our reagent manufacturing New Product Introduction (NPI) group. The manufacturing NPI group works as an integral part of our Consumables Manufacturing process and is tasked with supporting sustaining efforts and new product introduction.
<br>
<br>
The individual will partner cross-functionally with R &amp; D, Quality, Life Cycle Management, and other groups to transfer new products and sustain and improve processes for existing products.
<br>
<br>
<b>All About You
</b><br>
<br>
<b>Responsibilities:
</b><br>
<br>
<b>Product Transfer
</b><ul><li>Implementation of process controls
</li><li>Perform experiments and use statistical techniques to establish reagent robustness
</li><li>Establish BOMs, Work Instructions and Product Modeling
</li><li>Core Team representation
</li><li>Work cross-functionally with R&amp;D;, Production and Quality to develop processes for new products and improve processes of existing products
</li><li>Construct and execute controlled experiments (including DOE's) to optimize processes, address yield and quality issues and drive implementation of solutions in a production environment to meet production goals.
</li><li>Work on teams to develop and transfer new processes/products to production and enhance their robustness.
</li><li></li></ul><b>Production
</b><ul><li>Troubleshooting of manufacturing processes, provide expertise and guidance
</li><li>Subject matter expert for Quality issues
</li><li>Development of material specifications and testing procedures for raw materials
</li><li>Documentation updates
</li><li>Standardization of manufacturing processes
</li><li>Product modeling in Manufacturing Execution System
</li><li>Technical lead in multiple manufacturing organizations
</li><li>Optimization of manufacturing processes
</li></ul><br>
<b>Requirements:
</b><br>
<ul><li>Work experience in the biotechnology or pharmaceutical industries. Specifically manufacturing and/or product transfer.
</li><li>High level problem solving and reasoning skills required.
</li><li>Experience with chemical or molecular biology processes preferred.
</li><li>Experience with statistics, Statistical Process Control, and DOE techniques is a plus.
</li><li>Experience with Six Sigma is a plus
</li><li>Experience with high volume production in a high tech, high volume consumables industry is a plus.
</li><li>High level computer skills are a plus.
</li><li>Experience with product / design transfers and project management in a regulated environment is required.
</li><li>Good interdepartmental communication skills and documentation skills are required.
</li><li>Demonstrated ability to accomplish goals while working across departments is required.
</li></ul><br>
<b>Education:
</b><br>
<br>
â˘ B.S./M.S./ PhD in Chemistry, Biology, Chemical Engineering, Biochemical Engineering, Bioengineering, or associated field. At least 4 years of relevant experience in product transfer and product sustaining in a regulated environment.
<br>
<br>
Illumina believes that everyone has the ability to make an impact, and we are proud to be an equal opportunity employer committed to providing employment opportunity regardless of sex, race, creed, color, gender, religion, marital status, domestic partner status, age, national origin or ancestry, physical or mental disability, medical condition, sexual orientation, pregnancy, military or veteran status, citizenship status, and genetic information.</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></span>","Associate Scientist 1, NPI"
624,"Illumina, Inc.","<span class=""summary"" id=""job_summary"">We are looking for a highly talented Scientist to be a key member of our metrology team within the Department of Reagents and Consumables. A candidate with fundamental knowledge of measurement techniques used to quantify products and process will become a key contributor to integrated and multidisciplinary teams developing new, and improving existing DNA sequencing technology platforms. Candidates with a proven track record in a variety of analytical chemistry methods, spectroscopic techniques or kinetics characterization tools will be considered. As a successful candidate you will work in a dynamic, team-oriented environment to create genomic analysis consumable devices that enable leading-edge medical research.
<br>
<br>
<b>All About You
</b><br>
<br>
<b>Responsibilities:
</b><br>
<ul><li>Quantitatively characterize materials and surfaces including polymers, enzymes, monolayers and functionalized surfaces.
</li><li>Create or identify innovative new ways to characterize surfaces, materials and processes used in the creation of Illumina’s consumables.
</li><li>Perform and lead failure analysis.
</li><li>Interface with third party analytical labs to plan experiments and analyze results.
</li><li>Assist in developing manufacturing friendly methods and transferring them to production areas.
</li><li>Play a key role in product and process development by interpreting complex data and providing guidance to product development teams.
</li><li>Work collaboratively with surface and polymer chemists, biochemists and bioinformaticians, developing new DNA analysis platforms.
</li><li>Lead technical project teams in delivering cutting edge solutions to highly integrated product development problems.
</li><li>Teach staff members how to perform measurements and interpret data.
</li><li>Present clear and concise written and oral communications to colleagues and supervisors, lead and/or participate in technical meetings, and provide recommendations based on technical results.
</li></ul>All listed tasks and responsibilities are deemed as essential functions to this position; however, business conditions may require reasonable accommodations for additional task and responsibilities.
<br>
<br>
<b>Requirements:
</b><br>
<ul><li>Extensive hands on experience and deep technical understanding in one or more analytical techniques such as HPLC, LCMS, NMR, TOF-SIMS or related methods.
</li><li>Experience with dimensionality reduction analysis techniques for spectroscopic data, including PCA.
</li><li>Deep statistics knowledge with experience manipulating and analyzing large data sets.
</li><li>Strong candidates will possess a solid process development mindset with knowledge and hands on experience using “6-Sigma” variability reduction methods including gauge studies, method validations and capability analysis.
</li><li>Expert knowledge in one or more programming/scripting languages (C/C++/C#, Matlab, R etc.) and experience designing and implementing analysis algorithms/software is a significant plus.
</li><li>Successful candidates will have demonstrated the ability to overcome technical challenges in a fast-paced, industrial environment within an interdisciplinary team setting.
</li></ul><br>
<b>Education:
</b><br>
<br>
The ideal candidate will have a PhD in Physical Chemistry, Analytical Chemistry, Physics, Biomedical Engineering or a closely related field.
<br>
<br>
Illumina believes that everyone has the ability to make an impact, and we are proud to be an equal opportunity employer committed to providing employment opportunity regardless of sex, race, creed, color, gender, religion, marital status, domestic partner status, age, national origin or ancestry, physical or mental disability, medical condition, sexual orientation, pregnancy, military or veteran status, citizenship status, and genetic information.</br></br></br></br></br></br></br></br></br></br></br></br></br></span>",Scientist 1
625,Samba TV,"<span class=""summary"" id=""job_summary"">Weâre looking for a Data Scientist to help us build the first real-time cross-screen TV analytics platform that brings the power of online analytics to TV data.
<br><br>
The perfect candidate will have a background in math, stats, physics, econometrics, computer science or a related quantitative field, will have experience working with large data stores, statistical modeling, and will have some experience building software. You are scrappy, focused on results, a self-starter, and have demonstrated success in using analytics to drive the understanding, progression, and user engagement of a product.
<br><br>
----------------
<br>Responsibilities
<br>----------------
<br><br>
<ul>
<li>Design, build, and launch new data models for TV usage and associated online activity.</li>
<li>Apply your expertise in quantitative analysis, data mining, and the presentation of data to see beyond the numbers and understand how users interact with our products.</li>
<li>Partner with Product and Engineering teams to solve problems, build products based on data, and identify trends and opportunities.</li>
<li>Mine massive amounts of data to extract actionable insights that inform, influence, support, and help execute our product decisions and product launches.</li>
<li>Design and implement reporting and metrics that track and monitor the performance of our products, the quality of our data, and overall health of the business.</li>
<li>Data Infrastructure</li>
<li>Work with SQL, Map Reduce, and no-SQL databases.</li>
<li>Design, build and launch new ETL processes.</li>
<li>Build data sets to empower operational and exploratory analysis.</li>
<li>Automate analyses.</li>
<li>Product Operations &amp; Leadership</li>
<li>Design and evaluate experiments monitoring key product metrics, and understand root causes of changes in metrics.</li>
<li>Build and analyze dashboards and reports.</li>
<li>Influence product teams through presentation of findings.</li>
<li>Communicate the state of business, experiment results, etc. to product and management teams.</li>
<li>Exploratory Analysis &amp; Statistical Modeling</li>
<li>Understand ecosystems, user behaviors, and long-term trends.</li>
<li>Identify levers to help move key metrics.</li>
<li>Evaluate and define metrics.</li>
<li>Build models of user behaviors for analysis and powering production systems.</li>
<li>Identify and correct for any biases or errors in our data sets.</li>
</ul>
--------------
<br>Qualifications
<br>--------------
<br><br>
<ul>
<li>2+ years Data Science experience outside of academia.</li>
<li>Advanced degree in a quantitative discipline (applied mathematics, statistics, computer science, physics, or other related field) from a leading academic institution.</li>
<li>Extensive experience solving analytical problems using quantitative approaches.</li>
<li>Expert in SQL and fluent/proficient in at least one scripting language (ideally Python).</li>
<li>Experience working with large data sets, experience working with distributed computing tools a plus (Map/Reduce, Hadoop, Hive, etc.)</li>
<li>Excellent communication skills with demonstrated success presenting complex data and analysis (qualitative and quantitative) in a clear and compelling manner that inspires action</li>
<li>Strong understanding of statistical analysis, experience with packages such as R, MATLAB, SPSS, SAS, Stata, etc.</li>
<li>Comfort manipulating and analyzing complex, high-volume, high-dimensionality data from varying sources.</li>
<li>Ability to analyze data to identify deliverables, gaps and inconsistencies.</li>
<li>Experience in custom ETL design, implementation and maintenance.</li>
<li>A strong passion for empirical research and for answering hard questions with data. A passion for problem solving, comfort with ambiguity, and creativity.</li>
<li>A flexible analytic approach that allows for results at varying levels of precision.</li>
<li>Experience utilizing both qualitative analysis (e.g., content analysis, phenomenology, hypothesis testing) and quantitative analysis techniques (e.g., clustering, regression, pattern recognition, descriptive and inferential statistics).</li>
<li>Quick learner, with the ability to initiate and drive projects to completion with minimal guidance.</li>
<li>Ability to thrive in a dynamic and fast-paced environment. Drive change and collaborate effectively with a variety of individuals and organizations</li>
</ul>
-----
<br>Bonus
<br>-----
<br><br>
<ul>
<li>Deep hands on experience with schema design and dimensional data modeling.</li>
<li>Ph.D. in a relevant technical field.</li>
<li>Solid to expert knowledge of lower level programing languages such as C/C++.</li>
</ul>
#LI-SP1</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></span>",Data Scientist
626,Nuna,"<span class=""summary"" id=""job_summary"">At Nuna, our mission is to make high-quality healthcare affordable for everyone. We are dedicated to tackling one of our nation’s biggest problems with ingenuity, creativity, and a keen moral compass.
<br><br>
<b>Nuna is committed to simple principles:</b> a rigorous understanding of data, modern technology, and most importantly, compassion and care for our fellow human. We want to know what really works, what doesn't—and why.
<br><br>
Nuna partners with healthcare payers, including self-insured companies and the United States government, to turn data into learnings and information into meaning.
<br><br>
If you share this passion, join us!
<br><br>
------------------------
<br>Nuna Data Science
<br>------------------------
<br><br>
Nuna’s Data Science team is focused on the development of smarter, data-driven healthcare policy. We come from fields such as biomedical informatics, health economics, statistics, and epidemiology, with a shared passion for research, experimentation, trial and—of course—error, measurement, learning, and improving. We leverage our expertise to help our partners ask the right questions and measure the right outcomes so that they can bring positive, responsible, meaningful change to the health of their populations.
<br><br>
Data science is an independent team at Nuna and works in collaboration with others to:
<br><br>
<ul>
<li>Understand and answer customer questions</li>
<li>Develop analytical methods and features for Nuna’s products</li>
<li>Support data-related engineering and operational efforts</li>
<li>Investigate and pursue strategic opportunities for the company</li>
</ul>
----------------
<br>Responsibilities
<br>----------------
<br><br>
<ul>
<li>Work with stakeholders to understand their most critical data-related challenges.</li>
<li>Perform directed analyses to help Nuna’s commercial clients create better, data-driven health and benefits policies.</li>
<li>Work with engineering, and product management to develop methods that enhance the quality and value of data in Nuna’s data platform.</li>
<li>Support Nuna’s data-driven products with development of methods for measuring provider cost and quality and predicting the impact of proposed healthcare policy modifications.</li>
<li>Document and present resulting insights to clients with poise and authority.</li>
</ul>
------------
<br>Requirements
<br>------------
<br><br>
<ul>
<li>Advanced degree (PhD or Masters) in quantitative field (e.g. statistics, bioinformatics, computer science, or a quantitative health-related field)</li>
<li>Proficiency in SQL and R or a similar quantitative toolset (e.g. Python, SAS)</li>
<li>3+ years of working with real-world datasets</li>
<li>Experience working on and delivering results in fast paced, stakeholder-facing settings</li>
<li>Clear communication skills and ability to break down problems and generate shared understanding</li>
<li>Strong attention to detail</li>
<li>Ability to work both in a team and in a self-directed manner</li>
<li>[Bonus] Prior work with healthcare related and/or financial data</li>
</ul>
Nuna is an Equal Employment Opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, age, disability, genetics and/or veteran status.</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></span>",Data Scientist
627,Yahoo! Inc.,"<span class=""summary"" id=""job_summary"">A Little About Us
</span>",Research Scientist - Yahoo Publisher Products
628,Kern Community College District,"<span class=""summary"" id=""job_summary"">Under the direction of an assigned supervisor, perform extensive and technical institutional research and evaluation duties, including those related to state-mandated matriculation programs and activities; design and perform research and evaluation of college and groups; prepare reports for college personnel to fulfill compliance regulations and requirements; assure institutional and matriculation effectiveness for appropriate funding.
<br>
<br>
<b>Representative Duties:
</b><br>
<br>
Perform extensive statistical and technical planning, design, research and evaluation duties related to institutional projects, including, but not limited to, state-mandated matriculation programs and activities and a variety of internal and external issues
<br>
<br>
Conduct reviews and assessment of academic and student services programs
<br>
<br>
Utilize accurate statistical procedures and sampling techniques for institutional research projects to assure high levels of confidence and reliability to survey results
<br>
<br>
Prepare reports for college personnel and state agencies to fulfill compliance regulations and requirements and to assure institutional matriculation effectiveness for appropriate funding
<br>
<br>
Prepare and revise reports with accompanying tabular, graphic and statistical contents, descriptions of analytical methods used and narrative of findings and conclusions for college and matriculation research and evaluation
<br>
<br>
Create, develop and maintain databases related to student enrollment projections, follow-up studies and analyses of program enrollment patterns
<br>
<br>
Collect, assemble and perform statistical analysis; determine appropriate statistics for data types including frequencies, chi-square, correlation, multiple regression and others
<br>
<br>
Identify and extract a variety of requested data; inspect and code data in preparation for analysis; create project documentation and databases
<br>
<br>
Operate a variety of software packages used on mainframe and personal computers for data analysis, data management, graphics and word processing
<br>
<br>
Communicate with appropriate college staff, stakeholders and other community college districts in analysis, compilation and interpretation of data
<br>
<br>
Respond to research questions as requested; describe findings
<br>
<br>
Attend meetings as assigned
<br>
<br>
Perform related duties as assigned
<br>
<br>
Education and Experience
<br>
<b>Any Combination Equivalent to:
</b><br>
<br>
Bachelors degree in statistics, mathematics, economics or social/educational research <b>AND </b>three years responsible experience involving related research and analysis activities and projects.
<br>
<br>
Knowledge and Abilities
<br>
<b>Knowledge of:
</b><br>
<br>
Standard and advanced statistical procedures related to sampling, correlation analysis, projections and other quantitative measures applied to education, social and program research and evaluation
<br>
<br>
Regression techniques, principles and tables
<br>
<br>
Research design for original data collection and analysis
<br>
<br>
Use of personal computers, mainframe and appropriate software packages
<br>
<br>
Standard statistical software
<br>
<br>
Technical report writing
<br>
<br>
Organization and presentation of narrative and statistical information
<br>
<br>
Technical aspects of research
<br>
<br>
Effective public speaking
<br>
<br>
Uses, capabilities, characteristics and limitations of computers and related equipment
<br>
<br>
Modern office procedures and methods
<br>
<br>
Correct English usage, spelling, grammar and punctuation
<br>
<br>
<b>Ability to:
</b><br>
<br>
Perform extensive and technical research and evaluation tasks
<br>
<br>
Design forms and documents for various research purposes and target audiences
<br>
<br>
Design and perform research and evaluation of college matriculation and other institutional planning issues
<br>
<br>
Interpret and apply applicable sections of the State Education Code and other related laws and regulations
<br>
<br>
Interact, participate and conduct presentations to individuals, college groups, committees, organizations and others as assigned
<br>
<br>
Prepare comprehensive statistical and narrative reports
<br>
<br>
Utilize accurate and appropriate statistical procedures and sampling techniques
<br>
<br>
Create, develop and maintain computer databases
<br>
<br>
Create and maintain necessary research documentation, files and records related to research projects
<br>
<br>
Conduct meetings and interviews necessary for investigation and data collection
<br>
<br>
Work as a team member with other college research staff
<br>
<br>
Use tact, patience and courtesy
<br>
<br>
Operate a computer and related peripheral equipment
<br>
<br>
Communicate clearly and concisely, both orally and in writing
<br>
<br>
Establish and maintain cooperative working relationships with those contacted in the course of work
<br>
<br>
Salary Grade
<br>
50.0
<br>
<br>
Special Instructions to Applicants
<br>
<b>First Review of Applications:
</b><br>
Complete application packets will be accepted until the position is filled; but those received by 5:00 p.m. (Pacific Standard Time) on January 5, 2017 are assured consideration. The College reserves the right to extend time limits or reinitiate the recruitment/selection process at any point.
<br>
<br>
<b>Completed application packet must include:
</b><br>
<ul><li>Completed Online Application for Employment form
</li><li>Current resume
</li><li>Letter of interest (Cover Letter)
</li><li>Copy of legible transcripts, if applicable
</li><li>List of six (6) professional references â Listed on application form
</li></ul>Applicants who require reasonable accommodation to participate in the selection process should contact Human Resources to make the necessary arrangements.
<br>
<br>
<b>Recruitment Status (tentative):
</b><br>
<ul><li>Application Screening: TBD
</li><li>Interviews: TBD
</li></ul><b>The District does not provide sponsorship for authorization to work in the United States. Work authorization should be established at the time of application submission.</b></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></span>",Institutional Research Analyst
629,QBE,"<span class=""summary"" id=""job_summary"">Design/develop actuarial processes that are flexible, error tolerant, automated and scalable for use by non-technical user base. Proactively provide actuarial services and guide team delivery within area of responsibility by demonstrating full technical competence in a variety of actuarial, statistical, data and technological concepts, practices and procedures while taking the lead in defining project scope, key issues, time frames, and analytical approaches and priorities with a large degree of creativity and self-direction while demonstrating team building and communication skills.<b>Primary Responsibilities</b><br>
<br>
• Leverages technology in new and innovative ways and effectively communicates issues and recognizes and proposes new solutions to current/existing analyses while continuously progressing analyses beyond what was done historically<br>
• Identifies new opportunities for actuarial analysis within practice area and works with others as necessary to develop analyses and implementation plans including required resources, data needs and communication to key stakeholders<br>
• Meets actuarial standards by having all conclusions and recommendations be fully supported by analytical results and ensures all appropriate work products are peer reviewed<br>
• Assist with development and implementation of strategic, long-term risk management by collaborating across the business to share knowledge of actuarial analyses and influence plans that reduce organizational exposure to loss<br>
<br>
</br></br></br></br></br></br></br></span>",AVP Actuarial Data & Systems
630,Flex,"<span class=""summary"" id=""job_summary"">Are you passionate about connected products - smart homes, connected cars, wearables and more? Are you interested in shaping the long-term strategy of a $25B company? If you answered ""yes"" to both, we have an interesting opportunity for you.
<br>
</br></span>",Strategy Analyst
631,Farmers Insurance Group,"<span class=""summary"" id=""job_summary"">About
</span>",Product Analyst Intern
